id,title,keywords,ratings,confidences,withdraw,review_lengths
8re-nA0wDxW,The Curse of Low Task Diversity: On the Failure of Transfer Learning to Outperform MAML and their Empirical Equivalence,"['meta-learning', 'machine learning', 'transfer learning', 'deep learning']","[6, 3, 1, 3]","[4, 4, 4, 4]",0,"[429, 670, 774, 934]"
ZqK0Hnlqo-,Bi-Stride Multi-Scale Graph Neural Network for Mesh-Based Physical Simulation,"['GNN', 'physics-based simulation']","[5, 6, 3, 6]","[4, 3, 2, 4]",0,"[862, 562, 428, 401]"
v71SH44HD8,Spatially Resolved Temporal Networks: Online Unsupervised Representation Learning of High Frequency Time Series,"['High frequency time series', 'Representation Learning', 'Online Learning']","[3, 5, 5]","[3, 3, 3]",0,"[461, 301, 415]"
E8mzu3JbdR,ChordMixer: A Scalable Neural Attention Model for Sequences with Different Length,"['Mixer', 'Attention', 'Scalable']","[8, 3, 6]","[4, 4, 3]",0,"[540, 569, 471]"
SZynfVLGd5,Boosting Adversarial Transferability using Dynamic Cues,"['Adversarial attacks', 'Transferability', 'Prompt learning', 'Dynamic video modeling']","[6, 5, 5, 6]","[3, 3, 3, 3]",0,"[638, 692, 645, 500]"
zMVCSe945x,Taming Policy Constrained Offline Reinforcement Learning for Non-expert Demonstrations,"['Contaminated Datasets', 'Robust Offline Reinforcement Learning']","[3, 3, 5, 5]","[4, 4, 4, 3]",0,"[600, 142, 764, 661]"
lLp-C5nTdJG,Static Prediction of Runtime Errors by Learning to Execute Programs with External Resource Descriptions,"['program analysis', 'graph neural networks', 'recurrent networks', 'attention mechanisms', 'source code', 'program execution']","[6, 8, 6]","[4, 3, 3]",0,"[303, 1461, 258]"
wkU9ezzXbHk,Attentional Context Alignment for Multimodal Sequential Learning,"['Multimodal', 'Attentional Context', 'Alignment']","[6, 3, 3, 5]","[2, 4, 4, 3]",0,"[238, 212, 278, 198]"
q9VherQJd8_,Matching receptor to odorant with protein language and graph neural networks,"['Olfaction', 'protein-ligand binding', 'olfactory receptors', 'computational biology', 'protein language modelling', 'graph neural networks']","[5, 8, 6]","[3, 4, 3]",0,"[241, 855, 158]"
noJYC9HMP42,REAP: A Large-Scale Realistic Adversarial Patch Benchmark,"['adversarial examples', 'adversarial patch', 'benchmark', 'traffic sign detection']","[3, 3, 5, 6]","[3, 4, 4, 4]",0,"[401, 580, 413, 569]"
Su84ELBdm5U,How does overparametrization affect performance on minority groups?,[],"[5, 3, 5]","[3, 4, 1]",0,"[198, 428, 143]"
8znaO_qG0H,Federated Training of Dual Encoding Models on Small Non-IID Client Datasets,"['dual encoding models', 'federated learning', 'representation learning', 'self-supervised learning', 'federated self-supervised learning']","[3, 3, 6, 5]","[5, 5, 2, 3]",0,"[464, 277, 386, 179]"
AsOLzq1S-p,Offline Policy Comparison with Confidence: Benchmarks and Baselines,"['offline reinforcement learning', 'reinforcement learning', 'benchmark', 'uncertainty', 'model based reinforcement learning']","[3, 5, 6, 6]","[4, 2, 4, 3]",0,"[449, 371, 686, 474]"
sz_iMI6IPM,PRANC: Pseudo RAndom Networks for Compacting deep models,"['Computer Vision', 'Compacting Deep Models']","[5, 3, 3, 3]","[3, 4, 5, 4]",0,"[419, 872, 842, 437]"
6xXtM8bFFJ,SGDA with shuffling: faster convergence for nonconvex-PŁ minimax optimization,"['minimax optimization', 'SGDA', 'without-replacement sampling', 'random reshuffling', 'Polyak-Łojasiewicz']","[6, 8, 5, 6]","[4, 3, 4, 4]",0,"[370, 324, 609, 210]"
ApF0dmi1_9K,NTFields: Neural Time Fields for Physics-Informed Robot Motion Planning,"['Robotics', 'Motion Planning', 'Neural Fields', 'Implicit Neural Representation', 'Physics Informed Deep Learning']","[6, 5, 6, 6]","[4, 4, 3, 4]",0,"[491, 548, 450, 246]"
H0HGljkxQFN,MOAT: Alternating Mobile Convolution and Attention Brings Strong Vision Models,[],"[5, 6, 5, 6]","[3, 1, 5, 4]",0,"[132, 246, 621, 469]"
sW4dg6x_sGv,Biological connectomes as a representation for the architecture of artificial neural networks,"['neural architecture', 'biologically inspired', 'connectomes', 'neuro-AI']","[3, 1, 5, 5]","[4, 4, 4, 4]",0,"[748, 471, 734, 418]"
6BdJ5G5wEdp,MSQ-BioBERT: Ambiguity Resolution to Enhance BioBERT Medical Question-Answering,"['Question answering', 'Question augmentation', 'BioBERT', 'Matrix approximation']","[5, 3, 5]","[4, 5, 4]",0,"[359, 583, 380]"
bAMTaeqluh4,Part-Based Models Improve Adversarial Robustness,"['adversarial robustness', 'adversarial examples', 'computer vision', 'part-based model']","[5, 6, 5, 6]","[3, 3, 4, 4]",0,"[333, 476, 377, 209]"
IXsI73NDuqN,Asymmetric Certified Robustness via Feature-Convex Neural Networks,"['robustness', 'certification', 'convex', 'machine learning']","[5, 6, 3, 6]","[5, 4, 4, 4]",0,"[512, 374, 866, 442]"
CgCmwcfgEdH,PGrad: Learning Principal Gradients For Domain Generalization,[],"[8, 3, 8]","[4, 4, 4]",0,"[1172, 274, 887]"
yzHn1QejdT4,Learning Efficient Models From Few Labels By Distillation From Multiple Tasks,"['transfer learning', 'semi-supervised learning', 'multi-source distillation']","[5, 5, 5]","[3, 4, 4]",0,"[200, 204, 279]"
ndYXTEL6cZz,Extremely Simple Activation Shaping for Out-of-Distribution Detection,"['out-of-distribution', 'out-of-distribution detection', 'activation pruning', 'post hoc', 'sparsity', 'activation shaping']","[3, 6, 8, 5]","[4, 5, 3, 4]",0,"[539, 1047, 219, 483]"
rwo-ls5GqGn,ZiCo: Zero-shot NAS via inverse Coefficient of Variation on Gradients,"['Neural Architecture Search', 'Zero-shot NAS', 'Gradient Analysis', 'Training Convergence']","[6, 5, 6, 6]","[4, 3, 4, 3]",0,"[355, 1111, 492, 361]"
kQxry8Z6Fd9,Statistical Guarantees for Consensus Clustering,"['consensus clustering', 'unsupervised label aggregation', 'spectral clustering', 'barycenter problem', 'Frechet mean', 'semidefinite relaxation']","[6, 5, 8]","[4, 4, 2]",0,"[540, 529, 413]"
f6cywgfd11,"Perceive, Ground, Reason, and Act: A Benchmark for General-purpose Visual Representation","['general-purpose vision', 'benchmark', 'visual representation']","[3, 3, 3, 5]","[4, 4, 3, 3]",0,"[452, 718, 477, 734]"
w2P7fMy_RH,Expressive Monotonic Neural Networks,"['monotonic', 'lipschitz']","[3, 8, 8]","[4, 4, 4]",0,"[548, 270, 351]"
K9RHxPpjn2,Active Image Indexing,"['Indexing', 'Copy detection', 'Image similarity search', 'Watermarking']","[8, 6, 6]","[4, 3, 4]",0,"[362, 342, 457]"
ppxKnb1SIB,Towards Explaining Distribution Shifts,"['Distribution Shifts', 'Explainable AI']","[5, 5, 5, 6]","[3, 3, 4, 4]",0,"[377, 724, 306, 267]"
uAmv2zRAWn,Perturbation Analysis of Neural Collapse,"['deep learning theory', 'neural collapse']","[5, 6, 3, 5]","[4, 3, 4, 3]",0,"[582, 770, 993, 763]"
NEtep2C7yD,Learning Simultaneous Navigation and Construction in Grid Worlds ,"['Navigation', 'Localization', 'Construction', 'Deep reinforcement learning', 'Representation learning']","[6, 6, 6, 5]","[4, 3, 4, 3]",0,"[501, 893, 333, 402]"
ZcnzsHC10Y,Learning to CROSS exchange to solve min-max vehicle routing problems,[],"[8, 8, 3]","[4, 4, 4]",0,"[434, 303, 351]"
iUdSB2kK9GY,PandA: Unsupervised Learning of Parts and Appearances in the Feature Maps of GANs,"['GANs', 'interpretability', 'local image editing']","[6, 6, 6, 5]","[3, 4, 4, 3]",0,"[292, 398, 879, 600]"
PEuxUXIMLlA,Compositional Law Parsing with Latent Random Functions,[],"[6, 6, 5, 6, 8]","[2, 4, 4, 3, 2]",0,"[456, 377, 403, 450, 249]"
hQ9V5QN27eS,Pink Noise Is All You Need: Colored Noise Exploration in Deep Reinforcement Learning,"['reinforcement learning', 'exploration', 'action noise', 'continuous control']","[8, 8, 5]","[4, 4, 5]",0,"[655, 1061, 428]"
NVZvalzCLg,LilNetX: Lightweight Networks with EXtreme Model Compression and Structured Sparsification,"['Quantization', 'Model Compression', 'Sparsity', 'Pruning']","[8, 6, 5, 6]","[4, 4, 4, 4]",0,"[315, 120, 483, 216]"
AW0i0lOhzqJ,First-order Context-based Adaptation for Generalizing to New Dynamical Systems,"['physical system modeling', 'differential equation', 'generalization', 'context', 'adaptation']",[],[],0,[]
P7h7UT9uDzb,CBP-QSNN: Spiking Neural Networks Quantized Using Constrained Backpropagation,"['Quantized spiking neural network', 'Constrained backpropagation', 'Binary weight', 'Lagrange multiplier method', 'Weight constraint']","[3, 3, 3]","[4, 4, 2]",0,"[749, 384, 247]"
Pqi9ZxxdjM,Leveraging the Third Dimension in Contrastive Learning,"['contrastive learning', 'depth', 'self-supervised learning']","[3, 5, 5, 6]","[5, 4, 4, 2]",0,"[482, 436, 305, 323]"
vk2855b0aT,O-ViT: Orthogonal Vision Transformer,[],"[3, 3, 5, 3]","[4, 4, 2, 4]",0,"[325, 553, 260, 197]"
1mNssCWt_v,STaSy: Score-based Tabular data Synthesis,"['Score-based generative model', 'Tabular data', 'Self-paced learning']","[8, 8, 8, 5]","[4, 3, 2, 3]",0,"[326, 293, 733, 510]"
8CDeu0f4i2,REDUCING OVERSMOOTHING IN GRAPH NEURAL NETWORKS BY CHANGING THE ACTIVATION FUNCTION,"['Graph Neural Networks', 'Oversmoothing']","[6, 5, 3, 3]","[3, 3, 4, 4]",0,"[463, 581, 666, 483]"
1nZelVKqpks,Disentangled (Un)Controllable Features,"['Representation Learning', 'Reinforcement Learning']","[3, 3, 3, 3]","[4, 4, 3, 3]",0,"[862, 407, 371, 361]"
3HnIBTjlXTS,Visual Prompt Tuning For Test-time Domain Adaptation,"['deep learning', 'test-time domain adaptation', 'unsupervised learning', 'visual prompt tuning', 'vision transformer', 'self-supervision']","[6, 5, 5, 5]","[4, 4, 4, 4]",0,"[1795, 340, 423, 495]"
7mgUec-7GMv,Mitigating Dataset Bias by Using Per-Sample Gradient,"['Dataset bias', 'Debiasing', 'Gradient-norm based debiasing']","[6, 5, 8]","[3, 4, 3]",0,"[333, 868, 148]"
jK02XX9ZpJkt,CAMA: A New Framework for Safe Multi-Agent Reinforcement Learning  Using Constraint Augmentation,"['Safe', 'Multi-agent Reinforcement Learning', 'Augmentation']","[6, 5, 5, 5]","[3, 3, 2, 4]",0,"[183, 357, 237, 614]"
0uHNy9jmR7z,CWATR: Generating Richer Captions with Object Attributes,"['image captioning', 'vision and language pretraining', 'object attributes', 'machine learning', 'deep learning', 'computer vision']","[3, 3, 3]","[3, 4, 3]",0,"[211, 297, 338]"
XhgbD4ZNKFA,Internal Purity: A Differential Entropy based Internal Validation Index for Clustering Validation,[],"[5, 3, 5, 3]","[3, 4, 3, 5]",0,"[624, 513, 785, 349]"
wZxuiDFEtyR,Task Regularized Hybrid Knowledge Distillation For Continual Object Detection,"['Knowledge Distillation', 'Continual Learning', 'Continual Object Detection', 'Class Incremental Object Detection']","[3, 3, 3, 5]","[4, 5, 4, 2]",0,"[225, 392, 407, 433]"
fhcu4FBLciL,Efficient Model Updates for Approximate Unlearning of Graph-Structured Data,"['machine unlearning', 'graph unlearning', 'privacy']","[8, 6, 6]","[3, 3, 3]",0,"[308, 332, 672]"
1tfGKiwnJRJ,Risk-aware Bayesian RL for Cautious Exploration,"['Reinforcement learning', 'Bayesian inference', 'Safe learning', 'Risk', 'Safety Specification']","[3, 5, 10, 3, 3]","[3, 3, 3, 5, 4]",0,"[332, 256, 529, 423, 617]"
EHi_B2stiNs,Change Detection for bi-temporal images classification based on Siamese Variational AutoEncoder and Transfer Learning,"['Feature extraction', 'Variational Auto-Encoder', 'Change Detection', 'Siamese structure', 'Transfer Learning', 'Desertification']","[3, 3, 1, 3]","[3, 4, 1, 5]",0,"[313, 626, 32, 313]"
q_u6UVhenn7,G-CEALS: Gaussian Cluster Embedding in Autoencoder Latent Space for Tabular Data Representation,"['embedding clustering', 'tabular data', 'Gaussian clusters', 'autoencoder', 'representation learning']","[5, 3, 5]","[4, 3, 5]",0,"[435, 487, 488]"
6sQr2-BlARv,Learning Top-k Classification with Label Ranking,[],"[3, 5, 6, 5]","[4, 4, 4, 3]",0,"[185, 433, 319, 388]"
b1g6e7enW5o,QUANTIZATION AWARE FACTORIZATION FOR DEEP NEURAL NETWORK COMPRESSION,"['tensor methods', 'compression', 'quantization']","[3, 3, 3, 3]","[3, 4, 3, 4]",0,"[272, 282, 461, 492]"
AFhaaOZTkKA,Populating memory in Continual Learning with Consistency Aware Sampling,"['Continual Learning', 'Learning Consistency', 'Populating Memory', 'Memory-based Continual Learning']","[6, 3, 3, 3]","[4, 5, 4, 4]",0,"[656, 307, 528, 266]"
ZRkHGPMY3dd,Fairness of Federated Learning with Dynamic Participants,"['Federated Learning', 'Dynamic Fairness', 'Benefit', 'Normalized SGD']","[3, 3, 3]","[2, 3, 3]",0,"[766, 302, 554]"
k71IGLC8cfc,A Unified Algebraic Perspective on Lipschitz Neural Networks,"['Deep Learning', 'Lipschitz neural networks', 'Robustness']","[8, 8, 6, 6]","[3, 3, 4, 3]",0,"[400, 367, 386, 275]"
CYK7RfcOzQ4,AudioGen: Textually Guided Audio Generation,"['text-to-audio', 'audio generation']","[8, 8, 8, 8]","[5, 4, 5, 4]",0,"[323, 298, 1080, 652]"
WWYHBZ1wWzp,Faster Reinforcement Learning with Value Target Lower Bounding,"['Reinforcement Learning', 'Bellman equation', 'value improvement', 'sample efficiency']","[5, 6, 5]","[3, 3, 4]",0,"[488, 406, 570]"
2WklawyeI08,Hebbian and Gradient-based Plasticity Enables Robust Memory and Rapid Learning in RNNs,"['synaptic plasticity', 'meta-learning', 'Hebbian learning', 'few-shot learning', 'recurrent neural networks']","[6, 5, 6, 5]","[4, 3, 4, 3]",0,"[561, 503, 322, 552]"
U9HW6vyNClg,Towards Minimax Optimal Reward-free Reinforcement Learning in Linear MDPs,"['Reinforce Learning', 'Reward-Free Exploration', 'Linear MDPs', 'Learning Theory']","[6, 6, 5, 6]","[4, 3, 3, 3]",0,"[578, 428, 402, 831]"
FEBCwrGzR3j,PromptSum: Planning with Mixed Prompts for Parameter-Efficient Controllable Abstractive Summarization,"['summarization', 'controllability', 'parameter-efficiency', 'prompt-tuning', 'pre-training', 'multi-tasking']","[5, 3, 5, 3]","[4, 3, 4, 4]",0,"[349, 777, 199, 748]"
54F8woU8vhq,Context and History Aware Other-Shaping,"['Shaping', 'Multi-Agent', 'Reinforcement Learning', 'Meta Reinforcement Learning']","[5, 3, 1, 3]","[3, 4, 3, 4]",0,"[292, 688, 407, 101]"
tMg5hKRiW-2,ReD-GCN: Revisit the Depth of Graph Convolutional Network,"['graph convolutional network', 'the depth of graph convolutional network']","[5, 5, 5, 6]","[3, 3, 4, 4]",0,"[132, 222, 365, 431]"
nZ2NtpolC5-,The Influence of Learning Rule on Representation Dynamics in Wide Neural Networks,"['Deep Learning Theory', 'Learning Rules', 'Representations']","[8, 8, 5, 6]","[2, 3, 3, 4]",0,"[190, 386, 544, 608]"
7sWLxZBLPO5,Multiple Modes for Continual Learning,[],"[10, 6, 3]","[4, 3, 4]",0,"[462, 201, 429]"
69MODRAL5u8,A Theory of Equivalence-Preserving Program Embeddings,"['Programming Languages', 'Program Embeddings', 'Code', 'Big Code']","[5, 3, 5, 3]","[4, 3, 5, 4]",0,"[507, 194, 320, 458]"
u2e4grt3aKm,Multimodal Open-Vocabulary Video Classification via Vision and Language Models,"['open-vocabulary', 'multimodal', 'video', 'optical flow', 'audio']","[3, 3, 6, 6]","[1, 4, 4, 4]",0,"[402, 200, 492, 351]"
-nm-rHXi5ga,On the Data-Efficiency with Contrastive Image Transformation in Reinforcement Learning,"['Reinforcement Learning', 'Data Augmentation', 'Self-Supervised Learning', 'Representation Learning']","[8, 5, 5, 6]","[4, 3, 3, 4]",0,"[184, 515, 430, 278]"
zoz7Ze4STUL,Energy-based Out-of-Distribution Detection for Graph Neural Networks,"['graph neural networks', 'out-of-distribution detection', 'semi-supervised node classification', 'energy model']","[6, 8, 5, 5]","[3, 2, 4, 5]",0,"[472, 377, 291, 478]"
ig4E0Y11pX,Theoretical  Characterization of Neural Network Generalization with Group Imbalance,"['Group imbalance', 'Sample complexity', 'Generelization analysis', 'Gaussian mixture model', 'Empirical risk minimization']","[5, 5, 8, 5, 10]","[4, 3, 2, 4, 1]",0,"[272, 2026, 330, 712, 44]"
XlKwprKzOZ,SDMuse: Stochastic Differential Music Editing and Generation via Hybrid Representation,[],"[3, 3, 3]","[4, 4, 5]",0,"[507, 858, 851]"
7QTldIMkkqX,Masked Autoencoders Enable Efficient Knowledge Distillers,"['Transformer', 'Pretraining', 'Knowledge Distillation']","[3, 3, 3, 3]","[5, 4, 5, 4]",0,"[383, 461, 287, 741]"
7hvbaJ1AbaM,Formal Interpretability with Merlin-Arthur Classifiers,"['interpretability', 'explainable ai']","[3, 3, 5, 5]","[3, 4, 3, 3]",0,"[493, 1403, 1252, 640]"
O8Vc52xFSUR,Quasi-optimal Learning with Continuous Treatments,"['Continuous Treatments', 'Markov Decision Process', 'Safe Action Allocation']","[5, 6, 5]","[3, 4, 5]",0,"[359, 612, 1250]"
-EHqoysUYLx,"Generalization Bounds for Federated Learning: Fast Rates, Unparticipating Clients and Unbounded Losses","['Federated learning', 'Generalization error', 'Risk bound', 'Unbounded losses', 'Learning theory']","[5, 8, 6, 5, 6, 5]","[4, 2, 2, 2, 3, 4]",0,"[640, 348, 390, 460, 529, 822]"
7DtgxVZGj-y,Contrastive Unsupervised Learning of World Model with Invariant Causal Features,"['world models', 'causality', 'contrastive learning', 'model-based reinforcement learning', 'reinforcement learning', 'out-of-distribution generalisation', 'sim-to-real transfer', 'robot navigation']","[6, 3, 1, 3]","[4, 5, 3, 5]",0,"[715, 439, 732, 1232]"
jDOE5xirIJb,GOING BEYOND 1-WL EXPRESSIVE POWER WITH 1-LAYER GRAPH NEURAL NETWORKS,"['graph neural networks', 'expressivity', 'memory-efficient']","[5, 3, 3, 3]","[4, 4, 4, 4]",0,"[816, 352, 388, 327]"
2iKvo44-Bya,System Identification as a Reinforcement Learning Problem,"['System Identification', 'Reinforcement Learning', 'Offline Reinforcement Learning', 'Forward Models']","[6, 1, 3, 5]","[4, 4, 5, 4]",0,"[267, 716, 436, 634]"
ZLvwIqjMJtO,When to Trust Aggregated Gradients: Addressing Negative Client Sampling in Federated Learning,"['federated learning', 'client sampling']","[5, 3, 5, 5]","[4, 4, 4, 4]",0,"[604, 631, 282, 379]"
bXNl-myZkJl,More ConvNets in the 2020s: Scaling up Kernels Beyond 51x51 using Sparsity,"['51x51 kernel', 'Large kernel convolution', 'convolutional neural networks', 'sparsity', 'backbone']","[5, 6, 10, 8, 5]","[5, 3, 5, 4, 4]",0,"[967, 593, 310, 289, 555]"
W4HBwaybWedX,Language-Aware Soft Prompting for Vision & Language Foundation Models,[],"[5, 3, 5, 6]","[5, 5, 4, 4]",0,"[272, 181, 484, 180]"
ek6kvkKb7wm,On Structural Expressive Power of Graph Transformers,"['graph representation learning', 'graph isomorphism testing', 'graph Transformer']","[3, 5, 8]","[4, 4, 3]",0,"[697, 693, 208]"
NCNT1r62-UV,Projected Latent Distillation for Data-Agnostic Consolidation in Multi-Agent Continual Learning,"['continual learning', 'knowledge distillation']","[3, 6, 3, 3]","[3, 2, 3, 4]",0,"[483, 307, 922, 296]"
sCYXJr3QJM8,Few-shot Cross-domain Image Generation via Inference-time Latent-code Learning,"['generative domain adaptation', 'generative adversarial network']","[8, 6, 8, 8]","[4, 4, 5, 2]",0,"[234, 223, 270, 274]"
DJEEqoAq7to,RLx2: Training a Sparse Deep Reinforcement Learning Model from Scratch,"['Deep Reinforcement Learning', 'Lottery Ticket Hypothesis', 'Model Compression', 'Value Learning']","[8, 8, 6, 5]","[4, 4, 3, 3]",0,"[774, 680, 296, 425]"
6G1MXNU8VtV,Black-Box Adversarial Attack Guided by Model Behavior for Programming Pre-trained Language Models,"['black-box', 'adversarial attack', 'pre-trained models for programming languages', 'code model']","[6, 3, 5]","[4, 4, 4]",0,"[183, 591, 349]"
7zxPlqOT5us,Learning Critically in Federated Learning with Noisy and Heterogeneous Clients,"['Federated learning', 'Noisy labels', 'Class imbalance']","[5, 6, 5]","[4, 3, 4]",0,"[474, 404, 428]"
