id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
Nk2pDtuhTq,Multitask Prompt Tuning Enables Parameter-Efficient Transfer Learning,"['Prompt Tuning', 'Multitask Learning', 'Transfer Learning']","[3, 3, 3, 8]","[4, 3, 3, 4]",0,"[487, 186, 837, 662]",Reject
AGLG_ncNp0X,Personalized Federated Hypernetworks for Privacy Preservation in Multi-Task Reinforcement Learning,"['microgrid clusters', 'energy demand response', 'transactive energy control', 'neural networks', 'multi-agent reinforcement learning', 'reinforcement learning', 'multi-task learning', 'transfer learning', 'hypernetworks', 'federated learning', 'personalized federated learning', 'microgrids']","[5, 5, 3]","[4, 4, 4]",1,"[684, 371, 302]",
5iqzNK-Qeb,CBLab: Scalable Traffic Simulation with Enriched Data Supporting,"['Infrastructure', 'Traffic Policy', 'Traffic Simulation', 'Large-scale Dataset']","[3, 3, 3]","[4, 4, 4]",0,"[1374, 318, 432]",Reject
qr0EbR8lH5,Personalized Decentralized Bilevel Optimization over Stochastic and Directed Networks,['decentralized stochastic gradient descent: bilevel optimization: hyper-gradient: personalization: directed network: federated learning: distributed learning: fully-decentralized'],"[5, 3, 5, 3, 3, 3]","[4, 3, 3, 4, 4, 3]",0,"[716, 778, 546, 369, 358, 343]",Reject
gaIMkuIFwCG,ContextSpeech: Expressive and Efficient Text-to-Speech for Paragraph Reading,"['Text-to-Speech', 'Contextual Modeling', 'Efficient Transformer']","[8, 6, 8]","[4, 4, 4]",0,"[207, 482, 1425]",Accept: notable-top-25%
e9-w5aLkZM,Learning Object Affordance with Contact and Grasp Generation,"['Object Affordance', 'Hand Grasps Generation', 'Conditional Variational Autoencoder', 'DLearning']","[8, 5, 6, 5, 6]","[5, 4, 4, 4, 4]",0,"[370, 395, 810, 428, 535]",Accept: poster
6RWJe6lPbQ,Deep Graph-Level Clustering Using Pseudo-Label-Guided Mutual Information Maximization Network,"['Graph-level clustering', 'Graph representation learning', 'Deep learning', 'Unsupervised learning']","[3, 6, 5]","[4, 4, 3]",0,"[733, 356, 674]",Reject
kcemndN1Tw,Deep Generative Model based Rate-Distortion for Image Downscaling Assessment,[],"[8, 5, 6, 3]","[5, 4, 3, 4]",0,"[412, 313, 556, 1002]",Reject
e1WfacHtbj,Selective Classifier Ensemble,"['selective prediction', 'selective classification', 'ensemble learning']","[6, 6, 6, 6]","[4, 3, 3, 4]",0,"[492, 808, 301, 704]",Accept: poster
cRxYWKiTan,Better Generative Replay for Continual Federated Learning,"['federated learning', 'continual learning']","[1, 3, 5, 3]","[5, 4, 3, 4]",0,"[20, 306, 503, 343]",Reject
e20T84suZx,Enhancing the Transferability of Adversarial Examples via a Few Queries and Fuzzy Domain Eliminating,"['adversarial examples', 'transferability', 'deep neural network']","[6, 5, 3, 6]","[4, 3, 3, 4]",1,"[440, 255, 259, 179]",
l4f-zJqY2s,Label-distribution-agnostic Ensemble Learning on Federated Long-tailed Data,"['fedearted learning', 'long-tailed learning']","[5, 6, 5]","[3, 2, 4]",0,"[348, 250, 470]",Reject
4PJUBT9f2Ol,Generative Modelling with Inverse Heat Dissipation,"['diffusion model', 'partial differential equation', 'inductive bias']","[6, 6, 6, 6]","[4, 4, 4, 4]",0,"[340, 661, 646, 242]",Accept: poster
Ubc74gTVo3,Self-supervision through Random Segments with Autoregressive Coding (RandSAC),[],"[6, 3, 5, 5]","[1, 5, 3, 3]",0,"[125, 425, 269, 461]",Reject
JTGimap_-F,Rarity Score : A New Metric to Evaluate the Uncommonness of Synthesized Images,[],"[6, 3, 5, 5]","[4, 5, 4, 4]",0,"[681, 359, 338, 337]",Reject
XtRJsuVsLU,Benchmarking Approximate k-Nearest Neighbour Search for Big High Dimensional Dynamic Data,"['Nearest Neighbour Search', 'Similarity Search', 'Indexing', 'Knowledge retrieval', 'Knowledge discovery', 'High Dimensional Data', 'Big Data', 'Large Scale', 'Hashing', 'Graph Traversal', 'Product Quantisation', 'Online Learning', 'Representation Learning', 'Metric Learning', 'Robotic Vision']","[3, 3, 3, 3, 3]","[4, 3, 3, 3, 4]",0,"[393, 211, 401, 340, 595]",Reject
6OxI4WqGr6,Semi-Supervised Offline Reinforcement Learning with Action-Free Trajectories,[],"[6, 6, 6, 5]","[3, 3, 4, 4]",0,"[360, 575, 359, 88]",Accept: poster
UROBiQEOLP,E-Forcing: Improving Autoregressive Models by Treating it as an Energy-Based One,"['autoregressive models', 'exposure bias', 'language modeling', 'neural machine translation']","[3, 5, 3, 5]","[5, 4, 2, 3]",0,"[561, 493, 277, 249]",Reject
ezgCdnzApo,Masked Vector Quantization,"['generative models', 'dropout', 'vector quantization', 'autoencoder', 'discrete representations']","[3, 6, 8, 6]","[3, 2, 4, 4]",0,"[452, 218, 259, 730]",Accept: poster
EJPWfoJRba,On the Importance of the Policy Structure in Offline Reinforcement Learning,"['offline reinforcement learning', 'discrete latent representations']","[6, 3, 6]","[3, 4, 5]",0,"[344, 1257, 454]",Reject
VgCqZL_N0a,Bandit Learning in Many-to-one Matching Markets with Uniqueness Conditions,"['matching markets', 'multi-armed bandit', 'many-to-one setting', 'uniqueness conditions']","[5, 5, 8, 8]","[3, 2, 3, 3]",0,"[390, 205, 484, 379]",Accept: notable-top-25%
MQ2IvNeZJD,Can you Trust your Disentanglement?,"['deep learning', 'disentanglement']","[6, 6, 8, 5, 6]","[2, 4, 3, 2, 2]",0,"[645, 276, 1459, 325, 259]",Reject
4oYUGeGBPm,Transformer-Patcher: One Mistake Worth One Neuron,['Sequential Model Editing'],"[8, 8, 3]","[3, 4, 5]",0,"[247, 384, 295]",
09hVcSDkea,Corrupted Image Modeling for Self-Supervised Visual Pre-Training,"['Self-supervised Learning', 'Representation Learning', 'Vision Transformer']","[6, 1, 3, 6]","[3, 4, 4, 4]",0,"[458, 658, 388, 535]",Reject
sd90a2ytrt,Semi-Implicit Variational Inference via Score Matching,"['Semi-implicit variational inference', 'denoising score matching', 'minimax optimization']","[5, 6, 3, 5]","[4, 5, 4, 4]",0,"[711, 346, 822, 655]",Reject
8E5Yazboyh,Sharper Bounds for Uniformly Stable Algorithms with Stationary $\varphi$-mixing Process,"['Algorithmic Stability', 'Non-I.I.D. Learning', 'Generalization Error', 'Learning Theory']","[3, 3, 5, 3]","[3, 3, 3, 4]",0,"[412, 382, 209, 790]",Reject
iV0r9898C-,Few-Shot Anomaly Detection on Industrial Images through Contrastive Fine-Tuning,"['Anomaly Detection', 'Transfer Learning', 'Few-Shot Learning']","[5, 6, 6, 5]","[3, 2, 2, 4]",0,"[132, 184, 317, 701]",Reject
EA6YF_qwVe,Rate-Distortion Optimized Post-Training Quantization for Learned Image Compression,"['learned image compression', 'post-training quantization', 'rate-distortion optimization']","[3, 6, 8, 3]","[3, 1, 3, 2]",0,"[273, 285, 156, 216]",Reject
UrEwJebCxk,On the Edge of Benign Overfitting: Label Noise and Overparameterization Level,"['generalization', 'benign overfitting', 'mild overparameterization', 'implicit bias']","[3, 8, 6, 3]","[4, 3, 4, 5]",0,"[286, 374, 240, 708]",Reject
0uRm1YmFTu,Predictive Inference with Feature Conformal Prediction,"['conformal prediction', 'uncertainty']","[6, 8, 6]","[3, 4, 3]",0,"[299, 491, 385]",Accept: notable-top-5%
iZ3Qo_akPA,Measuring Image Complexity as a Discrete Hierarchy using MDL Clustering,"['image complexity', 'clustering']","[6, 3, 6, 6]","[3, 3, 4, 4]",0,"[755, 436, 364, 359]",Accept: poster
ivwZO-HnzG_,Recon: Reducing Conflicting Gradients From the Root For Multi-Task Learning,"['Multi-task Learning', 'Conflicting Gradients']","[3, 3, 5, 3]","[4, 4, 4, 4]",1,"[469, 1342, 338, 625]",
_p6enPE4Xa,OCD: Learning to Overfit with Conditional Diffusion Models,"['Local learning', 'hypernetworks', 'diffusion processes']","[5, 5, 8, 6]","[4, 3, 3, 4]",0,"[804, 510, 425, 750]",Reject
g2oB_k-18b,Measure the Predictive Heterogeneity,"['data heterogeneity', 'predictive information', 'predictive heterogeneity']","[6, 5, 5, 6]","[3, 3, 2, 3]",0,"[502, 213, 572, 440]",Reject
hT4qiZK0Iv,On the robustness of self-supervised models for generative spoken language modeling,"['robustness', 'speech', 'language modeling', 'spoken language modeling']","[3, 8, 8, 5]","[3, 2, 2, 3]",0,"[283, 544, 669, 205]",Accept: poster
r6a21wSch9p,Non-equispaced Fourier Neural Solvers for PDEs,"['Neural Operators', 'PDE Solvers']","[3, 6, 3, 6]","[5, 4, 3, 3]",0,"[315, 282, 581, 169]",Reject
o8xdgmwCP8l,Time to augment visual self-supervised learning,"['object representations', 'self-supervised learning', 'time-based augmentations', 'data augmentations']","[5, 5, 5]","[4, 4, 4]",0,"[270, 342, 437]",Reject
UvlCVoLV1i,Probable Dataset Searching Method with Uncertain Dataset Information in Adjusting Architecture Hyper Parameter,[],"[3, 3, 3, 5]","[3, 5, 4, 3]",0,"[269, 664, 577, 572]",Reject
-vKlt84fHs,"Towards Lightweight, Model-Agnostic and Diversity-Aware Active Anomaly Detection","['Active Anomaly Discovery', 'Diversity Sampling', 'Deep Learning']","[3, 3, 3, 3]","[2, 3, 4, 3]",0,"[334, 673, 588, 647]",Reject
IVE5g1af87,Switching One-Versus-the-Rest Loss to Increase Logit Margins for Adversarial Robustness,"['Adversarial examples', 'Deep learning', 'Loss function', 'Adversarial training']","[8, 5, 8, 6, 8]","[3, 3, 3, 4, 4]",0,"[284, 353, 493, 418, 1712]",Accept: poster
Z7d-t6wbNy,Scaled Neural Multiplicative Model for Tractable Optimization,"['Input Convex Neural Networks', 'Shape Constrained Models', 'Shelf Space Optimization']","[6, 5, 6, 6]","[4, 4, 4, 4]",0,"[286, 372, 1141, 648]",Accept: poster
7ks5PS09q1,Quasi-Taylor Samplers for Diffusion Generative Models based on Ideal Derivatives,"['diffusion models', 'score based models', 'neural generative models']","[3, 5, 8, 6]","[3, 5, 3, 4]",0,"[273, 783, 347, 1171]",Reject
qPI2SzRjA3,Group-oriented Cooperation in Multi-Agent Reinforcement Learning,"['MARL', 'Multi-Agent Reinforcement Learning', 'Group-wise Learning']","[3, 5, 5]","[4, 4, 2]",1,"[1195, 373, 296]",
fxjzKOdw9wb,Exploring Temporally Dynamic Data Augmentation for Video Recognition,"['Video Recognition', 'Data Augmentation']","[5, 5, 5, 5]","[3, 3, 3, 5]",0,"[371, 557, 429, 414]",Reject
4vfv4GDG6G,Agent Prioritization with Interpretable Relation for Trajectory Prediction,[],"[6, 1, 8, 6]","[2, 5, 3, 3]",0,"[243, 613, 245, 396]",Accept: poster
ykql_wKavL,$z$-SignFedAvg: A Unified  Stochastic Sign-based Compression for Federated Learning,"['federated averaging', 'compression', 'communication efficiency', 'signSGD']","[5, 8, 3, 6]","[4, 3, 4, 4]",0,"[384, 210, 477, 1026]",Reject
5-3YJbVPp6m,Transfer Learning with Pre-trained Conditional Generative Models,"['Deep Learning', 'Transfer Learning', 'Deep Generative Models', 'Semi-supervised Learning']","[5, 6, 5, 3]","[3, 3, 4, 3]",0,"[252, 342, 476, 900]",Reject
Ur_qORZ6-9R,DECN: Evolution Inspired Deep Convolution Network for Black-box Optimization,"['Learning to Optimize', 'Black-box Optimization']","[3, 3, 5, 5]","[4, 5, 3, 4]",0,"[1038, 741, 288, 343]",Reject
AwWaBXLIJE,Q-Pensieve: Boosting Sample Efficiency of Multi-Objective RL Through Memory Sharing of Q-Snapshots,"['Multi-objective reinforcement learning', 'sample efficiency']","[6, 3, 6, 5]","[3, 4, 4, 4]",0,"[518, 577, 766, 796]",Accept: poster
sP0p5S-gZ2,Optformer: Beyond Transformer for Black-box Optimization,"['Transformer', 'Black-box optimization']","[5, 3, 3, 3]","[4, 4, 5, 4]",1,"[590, 605, 283, 262]",
DL8dTTvCpU,Deformable Graph Transformer,"['Graph Transformer', 'Graph Neural Networks']","[8, 5, 5, 5]","[3, 3, 3, 3]",0,"[341, 377, 275, 666]",Reject
a30kyHbuXfI,Exact manifold Gaussian Variational Bayes,"['variational inference', 'Bayes', 'Riemann', 'black box', 'deep learning']","[3, 6, 1, 6]","[4, 5, 4, 3]",0,"[405, 768, 275, 790]",Accept: poster
tkwP32nsEq,Variance-Aware Sparse Linear Bandits,[],"[6, 5, 3]","[5, 2, 5]",0,"[727, 374, 867]",Reject
EpvL_FaLtw,Multi-Treatment Effect Estimation with Proxy: Contrastive Learning and Rank Weighting,[],"[8, 6, 6, 8]","[4, 4, 4, 4]",0,"[198, 479, 284, 222]",Accept: poster
zQWqV2tzDv,CircNet: Meshing 3D Point Clouds with Circumcenter Detection,"['Meshing', '3D Point Cloud', 'Point Cloud Triangulation', 'Surface Reconstruction', 'Geometry Processing']","[6, 8, 8, 8]","[4, 3, 4, 3]",0,"[441, 415, 458, 347]",Accept: poster
dfDv0WU853R,In-sample Actor Critic for Offline Reinforcement Learning,['offline reinforcement learning'],"[6, 6, 6, 8]","[3, 3, 3, 4]",0,"[384, 374, 634, 449]",Accept: poster
CGBCTp2M6lA,Leveraging Future Relationship Reasoning for Vehicle Trajectory Prediction,"['Trajectory prediction', 'Autonomous driving', 'Neural relation inference', 'Stochasticity modeling', 'Multimodal prediction']","[6, 6, 8, 8]","[2, 3, 4, 3]",0,"[208, 336, 811, 914]",Accept: poster
13rQhx37o3u,DeepTime: Deep Time-index Meta-learning for Non-stationary Time-series Forecasting,"['time-series', 'forecasting', 'deep learning', 'implicit neural representation', 'meta-learning', 'time-index', 'non-stationary']","[3, 3, 3, 3]","[4, 3, 5, 5]",0,"[305, 397, 306, 447]",Reject
RVgssxlEVfl,"Non-Parametric State-Space Models: Identifiability, Estimation and Forecasting","['state-space model', 'time series forecasting', 'causal representation learning']","[5, 3, 6, 3]","[4, 4, 2, 4]",1,"[387, 537, 164, 880]",
5m_3whfo483,ETSformer: Exponential Smoothing Transformers for Time-series Forecasting,"['time-series', 'forecasting', 'transformer', 'decomposition', 'season-trend', 'interpretable']","[6, 6, 6, 6]","[4, 3, 4, 4]",0,"[769, 566, 270, 392]",Reject
P44WPn1_aJV,LMSeg: Language-guided Multi-dataset Segmentation,"['Segmentation', 'Multi-dataset', 'Vision-language']","[3, 3, 3, 1]","[4, 3, 2, 3]",0,"[792, 284, 481, 370]",Reject
g9VAye0eIKO,Horizon-Free Reinforcement Learning for Latent Markov Decision Processes,"['reinforcement learning theory', 'markov decision process', 'latent markov decision process']","[3, 3, 3, 6]","[4, 4, 4, 4]",1,"[381, 375, 366, 203]",
PXRN-uxHoIE,Learning Invariant Features for Online Continual Learning,"['continual learning', 'online continual learning']","[3, 3, 5]","[3, 4, 3]",1,"[273, 94, 110]",
G1H4NSATlr,RoPAWS: Robust Semi-supervised Representation Learning from Uncurated Data,"['semi-supervised learning', 'representation learning', 'uncurated data']","[6, 3, 1, 3]","[4, 4, 4, 4]",0,"[429, 670, 774, 934]",Reject
DWn1TEb2fK,Treeformer: Dense Gradient Trees for Efficient Attention Computation,"['Transformers', 'Attention', 'Decision Trees']","[5, 6, 3, 6]","[4, 3, 2, 4]",0,"[862, 562, 428, 419]",Reject
kJWcI39kXY,ODAM: Gradient-based Instance-Specific Visual Explanations for Object Detection,"['instance-specific visual explanation', 'object detection']","[3, 5, 5]","[3, 3, 3]",0,"[461, 301, 415]",Reject
pYC3W83uwm,Understanding Curriculum Learning in Policy Optimization for Online Combinatorial Optimization,"['reinforcement learning theory', 'curriculum learning']","[8, 5, 8]","[4, 4, 3]",0,"[540, 569, 514]",Accept: poster
xZD10GhCvM,Toward Adversarial Training on Contextualized Language Representation,"['pre-trained language model', 'adversarial training']","[6, 5, 6, 6]","[3, 3, 3, 3]",0,"[638, 692, 659, 500]",Accept: poster
gsU2MKneFy,Efficient Method for Bi-level Optimization with Non-smooth Lower-Level Problem,"['bilevel optimization', 'nonsmooth']","[3, 3, 5, 5]","[4, 4, 4, 3]",1,"[600, 142, 764, 661]",
lc8asG5NwF,Estimating Riemannian Metric with Noise-Contaminated Intrinsic Distance,[],"[6, 8, 6]","[4, 3, 3]",0,"[303, 1461, 258]",Accept: poster
xWFguIF_hG,In Search of Smooth Minima for Purifying Backdoor in Deep Neural Networks,"['AI Security', 'Backdoor or Trojan Attacks on Deep Networks', 'Safe and Robust AI']","[6, 3, 3, 5]","[2, 4, 4, 3]",1,"[238, 212, 278, 198]",
amyZRbMrUA,Joint Gaussian Mixture Model for Versatile Deep Visual Model Explanation,"['Explainable AI', 'interpretable model', 'pixel attributing', 'convolutional neural networks']","[5, 8, 6]","[3, 4, 3]",0,"[241, 855, 158]",Accept: poster
sbS10BCtc7,Gromov-Wasserstein Autoencoders,"['representation learning', 'deep generative models', 'variational autoencoders', 'optimal transport', 'implicit distributions', 'meta-prior', 'disentanglement', 'clustering']","[3, 3, 5, 6]","[3, 4, 4, 4]",1,"[401, 580, 413, 569]",
dSYkYNNZkV,Localized Graph Contrastive Learning,[],"[3, 3, 5, 3, 5]","[4, 2, 3, 4, 1]",0,"[306, 147, 198, 428, 143]",Reject
5s2v_0F7MG,OrthoReg: Improving Graph-regularized MLPs via Orthogonality Regularization,[],"[3, 3, 6, 5]","[5, 5, 2, 3]",0,"[464, 277, 386, 179]",Reject
ltWade-cpK,Optimal Activation Functions for the Random Features Regression Model,"['Random Features Regression Model', 'Learning theory for neural networks', 'Functional analysis and variational calculus']","[3, 5, 6, 6]","[4, 2, 4, 3]",0,"[449, 371, 686, 474]",Reject
JXkz3zm8gJ,Learning to Learn with Generative Models of Neural Network Checkpoints,"['diffusion', 'DDPMs', 'learning to learn', 'generative models', 'transformers']","[5, 3, 3, 3]","[3, 4, 5, 4]",1,"[419, 872, 842, 437]",
BeI1fdNH_X,Improving Explanation Reliability through Group Attribution,"['Explainable AI', 'Attribution methods', 'Group attribution', 'Attribution reliability']","[8, 8, 6, 6]","[4, 3, 4, 4]",0,"[407, 324, 609, 210]",Accept: poster
hlsu-HrU7ON,Intrinsic Motivation via Surprise Memory,"['reinforcement learning', 'intrinsic motivation', 'exploration', 'memory']","[8, 8, 6, 8]","[4, 4, 3, 4]",0,"[491, 630, 450, 246]",Accept: notable-top-25%
1FVv8PS8LYW,Dr-Fairness: Dynamic Data Ratio Adjustment for Fair Training on Real and Generated Data,"['trustworthy AI', 'fairness', 'visual recognition', 'generated data']","[6, 6, 6, 6]","[3, 4, 5, 4]",0,"[132, 246, 621, 515]",Accept: poster
_-FN9mJsgg,Unsupervised Object-Centric Learning with Bi-level Optimized Query Slot Attention,['unsupervised object-centric learning'],"[3, 1, 5, 5]","[4, 4, 4, 4]",1,"[748, 471, 734, 418]",
xeg2fW5E2l3,Set-Level Self-Supervised Learning from Noisily-Labeled Data,"['Self-supervised learning', 'Noisy label learning', 'Meta-learning', 'EM algorithm']","[5, 3, 5]","[4, 5, 4]",1,"[359, 583, 380]",
zH9GcZ3ZGXu,Learning an Invertible Output Mapping Can Mitigate Simplicity Bias in Neural Networks,"['Simplicity Bias', 'Out-of-distribution robustness', 'OOD Generalization', 'Deep Learning']","[5, 6, 6, 6]","[3, 3, 4, 4]",0,"[389, 476, 377, 209]",Accept: poster
xQAjSr64PTc,EUCLID: Towards Efficient Unsupervised Reinforcement Learning with Multi-choice Dynamics Model,"['Reinforcement Learning', 'Unsupervised RL', 'Model-based RL']","[5, 6, 3, 6]","[5, 4, 4, 4]",1,"[512, 374, 866, 442]",
dqITIpZ5Z4b,A General Framework for Sample-Efficient Function Approximation in Reinforcement Learning,"['general function approximation', 'sample-efficient RL', 'optimization-based exploration', 'Eluder dimension', 'Bellman rank', 'witness rank', 'complexity measure', 'hypothesis class']","[8, 3, 8]","[4, 4, 4]",0,"[1172, 274, 887]",Accept: poster
lj1Eb1OPeNw,Maximizing Spatio-Temporal Entropy of Deep 3D CNNs for Efficient Video Recognition,[],"[5, 5, 5]","[3, 4, 4]",0,"[200, 204, 279]",Reject
7d-g8KozkiE,Cycle to Clique (Cy2C) Graph Neural Network: A Sight to See beyond Neighborhood Aggregation,[],"[3, 8, 8, 5]","[4, 5, 3, 4]",0,"[539, 1069, 219, 483]",Accept: poster
b0UksKFcTOL,Latent State Marginalization as a Low-cost Approach to Improving Exploration,"['MaxEnt RL', 'latent variable modeling', 'world models']","[8, 6, 6, 6]","[4, 4, 4, 3]",0,"[381, 1111, 492, 361]",Accept: notable-top-25%
TtMJJWG_J1j,TensorVAE: A Direct Generative Model for Molecular Conformation Generation driven by Novel Feature Engineering,"['generative model', 'feature engineering', 'molecular conformation generation']","[6, 5, 8]","[4, 4, 2]",0,"[540, 529, 413]",Accept: poster
